epiweek,uf_code,cases,temp_min,temp_med,temp_max,precip_min,precip_med,precip_max,pressure_min,pressure_med,pressure_max,rel_humid_min,rel_humid_med,rel_humid_max,thermal_range,rainy_days
202444,53,7,19.1655142857143,22.2532,25.8388571428571,3.3084,27.4254,87.0654,0.885,0.886928571428571,0.888671428571429,65.3727142857143,80.5164285714286,94.0257285714286,6.67334285714286,7
202445,53,10,17.8507,21.7214142857143,25.6744142857143,2.8121,23.1101,79.2479,0.8864,0.887971428571429,0.889585714285714,58.8638714285714,77.1866857142857,94.8211285714286,7.82371428571429,7
202446,53,3,19.5268142857143,23.6242571428571,28.2640571428571,0.3208,8.4305,26.3947,0.8876,0.889528571428571,0.891357142857143,48.7243,70.2494142857143,88.2503142857143,8.73724285714286,7
202447,53,5,18.8267,22.0635714285714,25.5905571428571,4.9176,27.7258,70.1359,0.884871428571429,0.887057142857143,0.888928571428571,65.6373,82.8113285714286,96.7730571428571,6.76385714285714,7
202448,53,5,18.0469857142857,21.5392142857143,25.2192428571429,1.6253,8.4374,24.7993,0.889014285714286,0.890442857142857,0.8922,58.0426714285714,73.9619428571429,89.5272428571429,7.17225714285714,7
202449,53,5,18.8545428571429,23.7404714285714,28.1966857142857,0.0017,1.0225,5.2328,0.887742857142857,0.889557142857143,0.891428571428571,42.7746285714286,60.3993714285714,79.2781,9.34214285714286,3
202450,53,6,18.9416714285714,21.8741285714286,25.5785142857143,1.626,30.4624,98.5578,0.887757142857143,0.889485714285714,0.891071428571429,64.4294714285714,82.0754714285714,95.8436714285714,6.63684285714286,7
202451,53,8,19.1083285714286,24.4331,29.6198428571429,0.0054,1.065,8.0652,0.886242857142857,0.888514285714286,0.890228571428571,38.5407142857143,59.6719571428571,79.6337142857143,10.5115142857143,5
202452,53,4,19.3853714285714,22.0952,25.3429285714286,8.1273,33.7128,79.8421,0.885485714285714,0.8874,0.889,67.2083857142857,82.8190285714286,95.7763857142857,5.95755714285714,7
202501,53,2,19.1588428571429,23.2735,27.8314857142857,3.2492,13.5779,40.8079,0.886842857142857,0.888514285714286,0.889957142857143,53.3629142857143,73.6951142857143,90.3917285714286,8.67264285714286,7
202502,53,6,19.0188,21.9619571428571,25.6493,9.566,36.3891,85.139,0.886428571428571,0.888357142857143,0.890085714285714,69.0094714285714,84.7471714285714,96.7172714285714,6.6305,7
202503,53,7,18.4137714285714,22.7150285714286,27.1269857142857,0.7342,7.4495,34.5741,0.887471428571429,0.889185714285714,0.890571428571429,48.0733714285714,68.0390571428571,86.3538428571429,8.71321428571429,7
202504,53,4,18.7515571428571,23.6868428571429,28.5583,0.0126,1.0258,6.8635,0.886685714285714,0.888628571428571,0.890214285714286,41.2543571428571,60.1906,80.0442285714286,9.80674285714286,4
202505,53,7,19.6776571428571,23.7636142857143,27.9942428571429,9.0691,18.8773,33.2244,0.885957142857143,0.888285714285714,0.890042857142857,53.3522714285714,70.9889857142857,88.1399285714286,8.31658571428571,7
202506,53,6,18.2560142857143,21.0656571428571,24.6503714285714,15.8793,70.1809,167.531,0.886171428571428,0.888057142857143,0.8895,68.7018714285714,85.3663142857143,97.3825857142857,6.39435714285714,7
202507,53,16,18.9110714285714,21.4684714285714,24.7999857142857,8.035,33.5326,77.8278,0.885228571428571,0.887285714285714,0.8888,70.3105142857143,86.3623857142857,97.7530714285714,5.88891428571428,7
202508,53,16,18.2951285714286,21.2000571428571,25.0697857142857,8.9897,38.3571,95.5152,0.886871428571429,0.888771428571429,0.890371428571428,68.4083142857143,86.4358857142857,98.1312571428572,6.77465714285714,7
202509,53,6,17.9375142857143,22.0137,26.1971142857143,4.3941,13.0633,32.0174,0.886857142857143,0.888714285714286,0.890314285714286,54.6449571428571,73.6251428571428,90.099,8.2596,7
202510,53,11,18.4013,21.7811857142857,25.8824285714286,1.8379,19.5203,54.2918,0.886942857142857,0.888828571428571,0.890557142857143,61.1162714285714,81.4416285714286,96.6041714285714,7.48112857142857,7
202511,53,4,18.3623714285714,21.9744571428571,25.7688142857143,0.778,10.3542,31.9578,0.887542857142857,0.889214285714286,0.890857142857143,56.8569857142857,76.9354285714286,93.9437,7.40644285714286,7
202512,53,7,17.3691142857143,22.4020285714286,27.7052142857143,0,0.9513,4.9454,0.889057142857143,0.890642857142857,0.892485714285714,41.3110857142857,61.9717428571429,79.8409,10.3361,3
202513,53,12,18.7594571428571,23.6600571428571,28.7170571428571,0.4124,3.1245,8.0603,0.886657142857143,0.888414285714286,0.8901,41.9693142857143,62.1214428571429,80.4517142857143,9.9576,4
202514,53,7,17.8685714285714,20.8080285714286,24.5500285714286,0.6047,16.9267,56.7619,0.889042857142857,0.890642857142857,0.8923,63.1539714285714,79.8705142857143,90.8171571428571,6.68145714285714,6
202515,53,4,16.8520142857143,21.6408571428571,26.6037,0,0.0313,0.1753,0.888614285714286,0.8901,0.891771428571429,43.7247,63.7473,81.2232714285714,9.75168571428572,5
202516,53,4,16.7025571428571,21.3214857142857,26.3230428571429,0.4073,4.4173,18.0014,0.887642857142857,0.889257142857143,0.890957142857143,46.3786285714286,67.7581142857143,83.8338571428571,9.62048571428571,4
202517,53,5,18.0710714285714,21.5599142857143,25.4937428571429,0.3833,3.2554,16.1107,0.888871428571429,0.890214285714286,0.891685714285714,54.5570285714286,73.3100428571429,88.7249285714286,7.42267142857143,6
202518,53,9,15.5120857142857,20.2307571428571,25.2224142857143,0.0286,0.2019,0.5437,0.890628571428571,0.891957142857143,0.893614285714286,44.1243571428571,64.6301428571429,81.5954142857143,9.71032857142857,5
202519,53,5,15.7124428571429,20.4527,25.4219714285714,0,0.0642,0.3299,0.890485714285714,0.892014285714286,0.893871428571429,39.0236857142857,58.9417142857143,76.4300142857143,9.70952857142857,3
202520,53,9,15.9815571428571,21.3478142857143,26.7262428571429,0,0.01,0.0415,0.889542857142857,0.891014285714286,0.892771428571429,34.4510142857143,56.8616,77.6967285714286,10.7446857142857,0
202521,53,5,17.7722285714286,22.8913,27.9358142857143,0,0.1046,0.4767,0.889457142857143,0.891057142857143,0.893128571428571,40.6632571428571,61.3015857142857,82.0096571428571,10.1635857142857,5
202522,53,4,16.6620142857143,21.7990428571429,27.1950428571429,0,0.0052,0.0203,0.890614285714286,0.8918,0.893657142857143,33.4905857142857,54.0811,72.9599285714286,10.5330285714286,0
202523,53,5,16.4542571428571,21.3192142857143,26.4038857142857,0.0003,0.1133,0.3231,0.889571428571429,0.891142857142857,0.892871428571429,37.9543714285714,58.5416714285714,78.9813714285714,9.94962857142857,1
202524,53,8,15.6089857142857,20.3764857142857,25.5816285714286,0.0608,1.0091,4.2925,0.891285714285714,0.892414285714286,0.894128571428571,38.5528714285714,59.0568285714286,76.5796428571429,9.97264285714286,4
202525,53,4,15.5923285714286,20.8353857142857,26.2330428571429,0,0.0035,0.0123,0.891285714285714,0.892714285714286,0.894485714285714,31.1943142857143,50.9881285714286,70.5213571428571,10.6407142857143,0
202526,53,5,12.7526,17.9866142857143,23.8829285714286,0,0.0034,0.0096,0.892542857142857,0.893814285714286,0.895642857142857,34.8399714285714,54.4950857142857,74.1428857142857,11.1303285714286,0
202527,53,3,12.6578571428571,18.5897571428571,24.6443285714286,0,0.0026,0.0087,0.891942857142857,0.8933,0.894971428571429,28.6264,48.0673,69.8262857142857,11.9864714285714,0
202528,53,5,13.877,19.6755,25.7945428571429,0,0.0034,0.0087,0.891257142857143,0.892742857142857,0.894485714285714,28.7944857142857,46.5696,66.0517142857143,11.9175428571429,0
202529,53,3,15.1651714285714,20.4267857142857,26.2591,0,0.0025,0.0064,0.8928,0.894214285714286,0.896057142857143,28.4380714285714,42.8015571428571,59.0085857142857,11.0939285714286,0
202530,53,2,13.3984,19.6166142857143,26.2507857142857,0,0.0026,0.0083,0.8916,0.893,0.894657142857143,28.4788428571429,42.5890714285714,57.6747857142857,12.8523857142857,0
202531,53,5,14.8022857142857,19.6892714285714,25.1006571428571,0,0.0097,0.0462,0.894228571428571,0.8957,0.897442857142857,30.8776285714286,48.3730857142857,65.8676714285714,10.2983714285714,1
202532,53,3,15.6224428571429,21.1024,26.9364714285714,0,0.0044,0.012,0.8918,0.893242857142857,0.895,25.7060571428571,42.5050285714286,59.3115,11.3140285714286,0
202533,53,4,15.9305857142857,21.8580571428571,27.8565571428571,0,0.0038,0.0133,0.890485714285714,0.892,0.893728571428571,24.3652571428571,38.7631571428571,54.6059571428571,11.9259714285714,0
202534,53,2,17.1778285714286,23.3451428571429,29.3901285714286,0,0.005,0.0116,0.887942857142857,0.889471428571429,0.891285714285714,22.6752,35.9604285714286,50.5552571428571,12.2123,0
202535,53,6,17.2361,22.5681,27.9000571428571,0,0.157,0.5754,0.889671428571429,0.891428571428571,0.893342857142857,27.3729,43.3708,61.1973,10.6639571428571,3
202536,53,1,20.3363,26.7778714285714,33.2343142857143,0,0.0014,0.0051,0.888142857142857,0.8897,0.891757142857143,15.6267428571429,28.3430142857143,43.6614428571429,12.8980142857143,0
202537,53,2,19.6863428571429,26.1816142857143,32.5134,0,0.0048,0.0103,0.889457142857143,0.891214285714286,0.893285714285714,15.1736714285714,25.5369857142857,38.0105142857143,12.8270571428571,0
202538,53,4,20.8806285714286,27.1491857142857,33.0560142857143,0.0835,0.34,1.6072,0.887771428571429,0.889414285714286,0.8916,20.5594714285714,32.1951285714286,48.1685571428571,12.1753857142857,3
202539,53,5,19.9253142857143,25.5282,31.2952285714286,0.0813,1.8327,5.4739,0.887514285714286,0.8896,0.891585714285714,29.2231714285714,49.7449857142857,73.4026285714286,11.3699142857143,6
202540,53,7,21.2645285714286,26.9185714285714,32.3296428571429,0.0005,0.3819,2.2216,0.885942857142857,0.887914285714286,0.890185714285714,26.1998,44.9405285714286,68.2227285714286,11.0651142857143,5
202541,53,3,19.6371714285714,23.3920571428571,27.4883714285714,2.0662,15.9823,48.8499,0.887142857142857,0.888857142857143,0.890642857142857,52.8260142857143,72.4807714285714,90.2136714285714,7.8512,7
202542,53,2,18.9458857142857,22.9527142857143,27.7555428571429,2.4104,14.0942,49.9467,0.886828571428571,0.888728571428571,0.890814285714286,50.9762857142857,75.1361142857143,93.7928142857143,8.80965714285714,7
202543,53,7,19.2915142857143,23.4775714285714,28.2668428571429,0.7198,5.9262,24.7039,0.888842857142857,0.890628571428571,0.892457142857143,47.8385428571429,67.2930857142857,84.0348142857143,8.97532857142857,7
202544,53,14,18.8867571428571,22.0076714285714,25.9282571428571,1.6512,14.3624,50.376,0.885742857142857,0.887785714285714,0.8895,60.2470857142857,79.0998142857143,92.9769428571429,7.0415,7
202545,53,5,19.2120142857143,21.5046428571429,24.4533428571429,6.2324,28.7181,66.4371,0.886371428571429,0.888257142857143,0.8902,68.9073,84.6482857142857,95.0624142857143,5.24132857142857,7
202546,53,8,18.1778714285714,20.3835285714286,23.4890142857143,4.0318,31.2051,90.7792,0.886814285714286,0.888585714285714,0.890185714285714,70.5270571428571,85.1765,94.9468714285714,5.31114285714286,7
202547,53,7,19.0003,23.2716285714286,28.0929857142857,0.2891,10.4675,42.7456,0.886,0.887957142857143,0.889642857142857,50.4239428571429,72.1099,90.6772571428571,9.09268571428571,6
202548,53,9,19.2294142857143,22.3971571428571,26.6495714285714,5.1421,25.8188,68.2921,0.884985714285714,0.886814285714286,0.888857142857143,64.5021857142857,82.8519142857143,95.9534142857143,7.42015714285714,7
202549,53,22,18.6519,21.7745285714286,25.9489285714286,2.2521,25.236,89.2384,0.885457142857143,0.887385714285714,0.889071428571429,65.4245857142857,83.6552857142857,96.7806571428572,7.29702857142857,7
202550,53,3,19.4148714285714,21.8190142857143,24.6828857142857,5.6152,26.9724,62.1015,0.885671428571429,0.887428571428571,0.888928571428571,69.9449,85.1200571428571,96.7964285714286,5.26801428571429,7
202551,53,5,18.8900428571429,21.6216571428571,25.5727285714286,14.0185,55.7525,137.9321,0.884185714285714,0.886028571428571,0.887585714285714,67.8040857142857,86.4041142857143,98.2636714285714,6.68268571428571,7
202552,53,7,18.1968857142857,20.6038714285714,23.3631857142857,7.2245,42.2173,96.7986,0.885814285714286,0.887385714285714,0.8889,75.7997285714286,86.8824714285714,96.8315428571428,5.1663,7
